CustomerID,TotalSales_Sum,Avg_Transaction_Value,Total_Items,First_Purchase,Last_Purchase,Unique_Purchase_Days,Country,Total_Transactions,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Customer_Lifetime_Days,Avg_Days_Between_Orders
13546,621.09,6.4029896907216495,97,2011-05-23 12:14:00,2011-11-27 14:50:00,3,United Kingdom,3,12,3,621.09,4,3,2,9,Loyal Customers,188,62.666666666666664
13548,678.16,5.51349593495935,123,2011-04-10 11:35:00,2011-09-04 14:50:00,2,United Kingdom,2,96,2,678.16,2,2,3,7,Potential Loyalists,147,73.5
13549,918.2,18.00392156862745,51,2011-04-11 13:42:00,2011-11-14 09:20:00,7,United Kingdom,7,26,7,918.2,3,4,3,10,Loyal Customers,216,30.857142857142858
13551,91.80000000000001,22.950000000000003,4,2011-01-24 14:46:00,2011-01-24 14:46:00,1,United Kingdom,1,319,1,91.80000000000001,1,1,1,3,Cannot Lose,0,0.0
13552,3740.07,34.31256880733945,109,2011-01-28 10:10:00,2011-10-04 15:19:00,12,United Kingdom,12,66,12,3740.07,2,4,4,10,Loyal Customers,249,20.75
13555,4098.88,30.362074074074076,135,2011-05-22 11:06:00,2011-09-27 12:36:00,4,United Kingdom,4,74,4,4098.88,2,3,4,9,Loyal Customers,128,32.0
13557,584.06,17.178235294117645,34,2011-03-04 12:14:00,2011-11-11 15:24:00,2,United Kingdom,2,28,2,584.06,3,2,2,7,Potential Loyalists,252,126.0
13558,594.52,3.517869822485207,169,2011-10-02 13:01:00,2011-12-04 11:24:00,4,United Kingdom,4,6,4,594.52,4,3,2,9,Loyal Customers,62,15.5
13560,171.42000000000002,5.3568750000000005,32,2011-12-02 13:11:00,2011-12-02 13:11:00,1,United Kingdom,1,7,1,171.42000000000002,4,1,1,6,At Risk,0,0.0
13561,141.85999999999999,10.132857142857143,14,2011-05-08 12:39:00,2011-05-08 12:39:00,1,United Kingdom,1,216,1,141.85999999999999,1,1,1,3,Cannot Lose,0,0.0
13562,1799.33,21.943048780487803,82,2011-04-08 12:42:00,2011-09-19 10:51:00,3,United Kingdom,3,82,3,1799.33,2,3,4,9,Loyal Customers,163,54.333333333333336
13563,777.53,15.867959183673468,49,2011-07-22 17:21:00,2011-09-16 14:45:00,2,United Kingdom,2,84,2,777.53,2,2,3,7,Potential Loyalists,55,27.5
13564,1724.67,21.29222222222222,81,2010-12-06 17:26:00,2011-07-18 14:33:00,3,United Kingdom,3,144,3,1724.67,1,3,4,8,Potential Loyalists,223,74.33333333333333
13565,240.22,6.321578947368421,38,2011-01-09 14:28:00,2011-11-20 14:33:00,2,United Kingdom,2,19,2,240.22,3,2,1,6,At Risk,315,157.5
13566,856.84,5.0700591715976335,169,2011-09-18 12:40:00,2011-10-30 11:59:00,2,United Kingdom,2,41,2,856.84,3,2,3,8,Potential Loyalists,41,20.5
13568,187.05,4.3500000000000005,43,2011-06-19 14:42:00,2011-06-19 14:42:00,1,United Kingdom,1,173,1,187.05,1,1,1,3,Cannot Lose,0,0.0
13569,338.62,4.286329113924051,79,2010-12-07 12:29:00,2011-11-22 13:07:00,2,United Kingdom,2,17,2,338.62,4,2,2,8,Potential Loyalists,350,175.0
13570,239.49,8.870000000000001,27,2011-04-10 13:36:00,2011-04-10 13:36:00,1,United Kingdom,1,243,1,239.49,1,1,1,3,Cannot Lose,0,0.0
13571,2088.94,6.143941176470588,340,2011-03-31 12:43:00,2011-11-27 10:47:00,12,United Kingdom,12,13,12,2088.94,4,4,4,12,Champians,240,20.0
13572,1384.25,41.946969696969695,33,2011-05-18 11:59:00,2011-05-18 11:59:00,1,United Kingdom,1,206,1,1384.25,1,1,3,5,At Risk,0,0.0
13573,290.25,11.61,25,2011-03-31 14:47:00,2011-10-20 14:33:00,2,United Kingdom,2,50,2,290.25,3,2,1,6,At Risk,202,101.0
13575,732.0699999999999,15.914565217391303,46,2011-06-16 14:24:00,2011-11-16 13:14:00,5,United Kingdom,5,23,5,732.0699999999999,3,4,3,10,Loyal Customers,152,30.4
13576,6717.34,53.312222222222225,126,2010-12-01 17:24:00,2011-11-29 15:34:00,18,United Kingdom,18,10,18,6717.34,4,4,4,12,Champians,362,20.11111111111111
13577,1687.6000000000001,20.33253012048193,83,2011-04-12 10:33:00,2011-11-14 15:19:00,4,United Kingdom,4,25,4,1687.6000000000001,3,3,4,10,Loyal Customers,216,54.0
13579,467.04,20.30608695652174,23,2010-12-05 16:10:00,2011-11-25 08:41:00,2,United Kingdom,2,15,2,467.04,4,2,2,8,Potential Loyalists,354,177.0
13581,118.0,11.8,10,2011-02-03 14:41:00,2011-02-03 14:41:00,1,United Kingdom,1,309,1,118.0,1,1,1,3,Cannot Lose,0,0.0
13583,781.03,14.736415094339621,53,2011-07-07 10:40:00,2011-07-07 10:40:00,1,United Kingdom,1,156,1,781.03,1,1,3,5,At Risk,0,0.0
13584,142.4,5.933333333333334,24,2011-02-06 12:49:00,2011-02-06 12:49:00,1,United Kingdom,1,307,1,142.4,1,1,1,3,Cannot Lose,0,0.0
13587,712.4,89.05,8,2011-10-07 12:31:00,2011-10-07 12:31:00,1,United Kingdom,1,64,1,712.4,2,1,3,6,At Risk,0,0.0
13588,2478.95,14.246839080459768,174,2011-03-29 15:53:00,2011-11-24 10:42:00,9,United Kingdom,9,16,9,2478.95,4,4,4,12,Champians,239,26.555555555555557
13589,379.65,18.07857142857143,21,2011-06-13 12:44:00,2011-11-25 12:10:00,2,United Kingdom,2,15,2,379.65,4,2,2,8,Potential Loyalists,164,82.0
13590,1981.92,22.780689655172413,87,2011-02-09 13:25:00,2011-11-28 12:54:00,6,United Kingdom,6,11,6,1981.92,4,4,4,12,Champians,291,48.5
13591,1117.13,19.26086206896552,58,2011-03-18 12:18:00,2011-10-06 12:26:00,3,United Kingdom,3,65,3,1117.13,2,3,3,8,Potential Loyalists,202,67.33333333333333
13592,247.95999999999998,15.497499999999999,16,2011-03-20 14:01:00,2011-11-04 09:49:00,4,United Kingdom,4,36,4,247.95999999999998,3,3,1,7,Potential Loyalists,228,57.0
13593,2011.88,15.841574803149607,127,2011-01-07 16:32:00,2011-08-23 13:35:00,5,United Kingdom,5,108,5,2011.88,2,4,4,10,Loyal Customers,227,45.4
13594,396.97,15.268076923076924,26,2011-10-18 10:19:00,2011-10-18 10:19:00,1,United Kingdom,1,53,1,396.97,2,1,2,5,At Risk,0,0.0
13596,664.11,4.548698630136986,146,2011-11-27 11:57:00,2011-12-04 12:01:00,2,United Kingdom,2,6,2,664.11,4,2,2,8,Potential Loyalists,7,3.5
13598,160.04,4.572571428571428,35,2011-10-23 14:28:00,2011-10-23 14:28:00,1,United Kingdom,1,47,1,160.04,3,1,1,5,At Risk,0,0.0
13599,5149.92,20.934634146341462,246,2010-12-08 10:11:00,2011-12-08 16:10:00,19,United Kingdom,21,1,21,5149.92,4,4,4,12,Champians,365,17.38095238095238
13600,219.52,11.553684210526317,19,2011-01-31 15:27:00,2011-01-31 15:27:00,1,United Kingdom,1,312,1,219.52,1,1,1,3,Cannot Lose,0,0.0
13601,693.32,7.003232323232324,99,2011-05-12 16:52:00,2011-10-25 17:31:00,2,United Kingdom,2,45,2,693.32,3,2,3,8,Potential Loyalists,166,83.0
13602,428.89,18.647391304347824,23,2011-10-06 11:47:00,2011-10-06 11:47:00,1,United Kingdom,1,65,1,428.89,2,1,2,5,At Risk,0,0.0
13603,164.34,6.086666666666667,27,2011-11-13 15:57:00,2011-11-13 15:57:00,1,United Kingdom,1,26,1,164.34,3,1,1,5,At Risk,0,0.0
13606,276.75,6.91875,40,2011-02-01 11:42:00,2011-11-10 17:46:00,3,United Kingdom,3,29,3,276.75,3,3,1,7,Potential Loyalists,282,94.0
13607,675.51,6.964020618556701,97,2011-10-30 16:17:00,2011-10-30 16:17:00,1,United Kingdom,1,40,1,675.51,3,1,3,7,Potential Loyalists,0,0.0
13610,1082.33,5.034093023255814,215,2011-02-27 14:44:00,2011-11-27 15:38:00,7,United Kingdom,7,12,7,1082.33,4,4,3,11,Champians,273,39.0
13611,1154.4,16.033333333333335,72,2010-12-15 10:31:00,2011-09-11 14:51:00,3,United Kingdom,3,89,3,1154.4,2,3,3,8,Potential Loyalists,270,90.0
13614,1585.46,8.130564102564103,195,2011-01-13 12:37:00,2011-11-15 14:47:00,4,United Kingdom,4,24,4,1585.46,3,3,3,9,Loyal Customers,306,76.5
13615,417.69,18.160434782608696,23,2011-01-25 08:21:00,2011-01-25 08:21:00,1,United Kingdom,1,319,1,417.69,1,1,2,4,Cannot Lose,0,0.0
13617,544.18,12.367727272727272,44,2011-06-12 12:55:00,2011-10-30 13:50:00,3,United Kingdom,3,40,3,544.18,3,3,2,8,Potential Loyalists,140,46.666666666666664
13618,177.34,13.641538461538461,13,2011-06-19 11:09:00,2011-06-19 11:09:00,1,United Kingdom,1,174,1,177.34,1,1,1,3,Cannot Lose,0,0.0
13621,213.85,11.255263157894737,19,2011-08-15 08:26:00,2011-08-15 08:26:00,1,United Kingdom,1,117,1,213.85,2,1,1,4,Cannot Lose,0,0.0
13623,727.74,9.33,78,2011-02-15 13:08:00,2011-11-09 12:00:00,5,United Kingdom,5,31,5,727.74,3,4,3,10,Loyal Customers,266,53.2
13626,257.23,13.53842105263158,19,2011-04-01 10:05:00,2011-04-01 10:05:00,1,United Kingdom,1,253,1,257.23,1,1,1,3,Cannot Lose,0,0.0
13627,1638.47,17.80945652173913,92,2010-12-17 09:52:00,2011-10-11 14:20:00,5,United Kingdom,5,59,5,1638.47,2,4,3,9,Loyal Customers,298,59.6
13629,7792.36,132.07389830508475,59,2011-01-05 12:09:00,2011-11-16 13:21:00,11,United Kingdom,11,23,11,7792.36,3,4,4,11,Champians,315,28.636363636363637
13630,2031.78,28.61661971830986,71,2011-02-27 12:49:00,2011-12-04 15:16:00,7,United Kingdom,7,5,7,2031.78,4,4,4,12,Champians,280,40.0
13631,3070.42,279.1290909090909,11,2011-03-17 17:13:00,2011-09-01 09:57:00,11,United Kingdom,11,100,11,3070.42,2,4,4,10,Loyal Customers,167,15.181818181818182
13632,2118.93,14.613310344827585,145,2011-04-10 15:07:00,2011-11-15 10:51:00,5,United Kingdom,5,25,5,2118.93,3,4,4,11,Champians,218,43.6
13634,1547.3600000000001,8.319139784946238,186,2011-01-16 15:30:00,2011-11-06 13:40:00,5,United Kingdom,5,33,5,1547.3600000000001,3,4,3,10,Loyal Customers,293,58.6
13635,1071.03,17.274677419354838,62,2011-10-03 10:55:00,2011-10-03 10:55:00,1,United Kingdom,1,68,1,1071.03,2,1,3,6,At Risk,0,0.0
13636,949.12,15.065396825396826,63,2011-02-27 14:29:00,2011-11-03 10:30:00,5,United Kingdom,5,37,5,949.12,3,4,3,10,Loyal Customers,248,49.6
13637,804.3,8.124242424242423,99,2011-04-27 13:06:00,2011-10-18 13:32:00,3,United Kingdom,3,52,3,804.3,2,3,3,8,Potential Loyalists,174,58.0
13638,122.64,15.33,8,2011-11-24 10:38:00,2011-11-24 10:38:00,1,United Kingdom,1,16,1,122.64,4,1,1,6,At Risk,0,0.0
13639,1033.34,25.833499999999997,40,2011-09-26 13:36:00,2011-09-26 13:36:00,1,United Kingdom,1,74,1,1033.34,2,1,3,6,At Risk,0,0.0
13642,312.28,5.478596491228069,57,2011-05-08 12:34:00,2011-05-08 12:34:00,1,United Kingdom,1,216,1,312.28,1,1,2,4,Cannot Lose,0,0.0
13643,519.44,18.551428571428573,28,2011-06-07 11:40:00,2011-11-08 15:37:00,3,United Kingdom,3,31,3,519.44,3,3,2,8,Potential Loyalists,154,51.333333333333336
13644,2624.26,17.974383561643837,146,2011-08-26 11:53:00,2011-11-23 14:07:00,4,United Kingdom,4,16,4,2624.26,4,3,4,11,Champians,89,22.25
13645,252.1,50.42,5,2011-08-11 16:11:00,2011-08-11 16:11:00,1,United Kingdom,1,120,1,252.1,2,1,1,4,Cannot Lose,0,0.0
13647,1648.1200000000001,21.12974358974359,78,2011-04-19 09:49:00,2011-11-30 12:00:00,4,United Kingdom,4,10,4,1648.1200000000001,4,3,3,10,Loyal Customers,225,56.25
13649,346.6,15.069565217391306,23,2010-12-08 14:46:00,2011-03-28 11:51:00,2,United Kingdom,2,257,2,346.6,1,2,2,5,At Risk,109,54.5
13650,1836.34,19.128541666666667,96,2011-03-17 12:37:00,2011-11-23 12:22:00,5,United Kingdom,6,17,6,1836.34,4,4,4,12,Champians,250,41.666666666666664
13651,94.2,15.700000000000001,6,2011-10-31 12:11:00,2011-11-04 14:59:00,2,United Kingdom,2,35,2,94.2,3,2,1,6,At Risk,4,2.0
13652,1095.08,17.38222222222222,63,2010-12-06 09:21:00,2011-10-25 08:51:00,3,United Kingdom,3,46,3,1095.08,3,3,3,9,Loyal Customers,322,107.33333333333333
13654,2707.33,16.30921686746988,166,2011-03-11 12:54:00,2011-10-27 16:24:00,6,United Kingdom,6,43,6,2707.33,3,4,4,11,Champians,230,38.333333333333336
13655,932.97,16.66017857142857,56,2011-04-12 09:53:00,2011-08-17 14:25:00,2,United Kingdom,2,114,2,932.97,2,2,3,7,Potential Loyalists,127,63.5
13656,379.65,7.747959183673469,49,2011-01-06 15:42:00,2011-06-28 10:31:00,2,United Kingdom,2,165,2,379.65,1,2,2,5,At Risk,172,86.0
13657,382.14,23.88375,16,2011-05-22 12:35:00,2011-11-29 12:32:00,2,United Kingdom,2,11,2,382.14,4,2,2,8,Potential Loyalists,190,95.0
13658,2639.17,24.43675925925926,108,2011-05-19 17:15:00,2011-11-30 10:13:00,5,United Kingdom,5,10,5,2639.17,4,4,4,12,Champians,194,38.8
13659,1563.0,15.174757281553399,103,2011-01-23 12:08:00,2011-05-18 12:37:00,2,United Kingdom,2,206,2,1563.0,1,2,3,6,At Risk,115,57.5
13662,881.26,16.947307692307692,52,2011-03-25 13:23:00,2011-09-15 12:04:00,3,United Kingdom,3,86,3,881.26,2,3,3,8,Potential Loyalists,173,57.666666666666664
13663,189.47,14.574615384615385,13,2011-06-13 15:44:00,2011-06-13 15:44:00,1,United Kingdom,1,179,1,189.47,1,1,1,3,Cannot Lose,0,0.0
13666,84.65,7.054166666666667,12,2011-02-25 13:05:00,2011-10-10 15:39:00,3,United Kingdom,3,60,3,84.65,2,3,1,6,At Risk,227,75.66666666666667
13667,299.05,3.603012048192771,83,2011-07-13 15:42:00,2011-07-13 15:42:00,1,United Kingdom,1,149,1,299.05,1,1,1,3,Cannot Lose,0,0.0
13668,6309.83,13.628142548596113,463,2010-12-12 12:35:00,2011-12-07 12:11:00,21,United Kingdom,21,3,21,6309.83,4,4,4,12,Champians,359,17.095238095238095
13669,218.55,24.283333333333335,9,2011-07-13 11:44:00,2011-10-20 09:32:00,2,United Kingdom,2,51,2,218.55,3,2,1,6,At Risk,98,49.0
13670,349.7,13.988,25,2011-09-25 15:25:00,2011-09-25 15:25:00,1,United Kingdom,1,75,1,349.7,2,1,2,5,At Risk,0,0.0
13672,186.39000000000001,31.065,6,2011-01-11 13:54:00,2011-02-11 13:53:00,2,United Kingdom,2,301,2,186.39000000000001,1,2,1,4,Cannot Lose,30,15.0
13673,387.44,6.457333333333334,60,2011-11-07 15:40:00,2011-11-21 12:11:00,2,United Kingdom,2,19,2,387.44,3,2,2,7,Potential Loyalists,13,6.5
13675,486.82000000000005,19.472800000000003,25,2011-02-28 12:14:00,2011-07-11 12:57:00,2,United Kingdom,2,151,2,486.82000000000005,1,2,2,5,At Risk,133,66.5
13678,232.6,14.5375,16,2011-07-11 10:14:00,2011-07-11 10:14:00,1,United Kingdom,1,152,1,232.6,1,1,1,3,Cannot Lose,0,0.0
13680,3719.12,19.170721649484534,194,2011-01-04 14:12:00,2011-12-08 13:47:00,4,United Kingdom,4,1,4,3719.12,4,3,4,11,Champians,337,84.25
13681,827.83,14.523333333333333,57,2011-07-07 15:21:00,2011-11-22 11:13:00,4,United Kingdom,4,18,4,827.83,4,3,3,10,Loyal Customers,137,34.25
13682,59.5,19.833333333333332,3,2011-06-05 14:06:00,2011-06-05 14:06:00,1,United Kingdom,1,187,1,59.5,1,1,1,3,Cannot Lose,0,0.0
13684,65.13,2.245862068965517,29,2011-02-27 10:13:00,2011-02-27 10:13:00,1,United Kingdom,1,286,1,65.13,1,1,1,3,Cannot Lose,0,0.0
13685,3119.44,79.98564102564103,39,2011-10-10 12:59:00,2011-12-07 11:41:00,7,United Kingdom,7,3,7,3119.44,4,4,4,12,Champians,57,8.142857142857142
13686,72.0,9.0,8,2011-06-10 09:10:00,2011-06-10 09:10:00,1,United Kingdom,1,183,1,72.0,1,1,1,3,Cannot Lose,0,0.0
13689,910.0,151.66666666666666,6,2011-10-07 13:21:00,2011-10-07 13:21:00,1,United Kingdom,1,63,1,910.0,2,1,3,6,At Risk,0,0.0
13690,172.25,19.13888888888889,9,2011-10-11 15:03:00,2011-10-11 15:03:00,1,United Kingdom,1,59,1,172.25,2,1,1,4,Cannot Lose,0,0.0
13692,1488.32,28.081509433962264,53,2011-04-17 12:57:00,2011-11-15 11:17:00,3,United Kingdom,3,25,3,1488.32,3,3,3,9,Loyal Customers,211,70.33333333333333
13694,65039.62,114.50637323943663,568,2010-12-01 12:12:00,2011-12-06 09:32:00,50,United Kingdom,50,4,50,65039.62,4,4,4,12,Champians,369,7.38
13695,2504.13,27.823666666666668,90,2011-03-25 11:31:00,2011-11-08 14:26:00,15,United Kingdom,15,31,15,2504.13,3,4,4,11,Champians,228,15.2
13697,151.29999999999998,12.608333333333333,12,2011-11-01 09:14:00,2011-11-01 09:14:00,1,United Kingdom,1,39,1,151.29999999999998,3,1,1,5,At Risk,0,0.0
13699,308.58000000000004,22.041428571428575,14,2011-07-07 16:51:00,2011-07-07 16:51:00,1,United Kingdom,1,155,1,308.58000000000004,1,1,2,4,Cannot Lose,0,0.0
13700,2248.63,11.590876288659794,194,2011-01-16 13:18:00,2011-11-13 13:00:00,10,United Kingdom,10,26,10,2248.63,3,4,4,11,Champians,300,30.0
13703,99.5,99.5,1,2011-01-25 13:10:00,2011-01-25 13:10:00,1,United Kingdom,1,318,1,99.5,1,1,1,3,Cannot Lose,0,0.0
13704,2308.06,17.224328358208954,134,2011-09-12 14:40:00,2011-12-04 15:13:00,9,United Kingdom,9,5,9,2308.06,4,4,4,12,Champians,83,9.222222222222221
13705,711.86,25.423571428571428,28,2010-12-01 10:29:00,2011-12-02 12:32:00,3,United Kingdom,3,8,3,711.86,4,3,3,10,Loyal Customers,366,122.0
13706,330.79,16.5395,20,2011-02-10 09:21:00,2011-02-10 09:21:00,1,United Kingdom,1,303,1,330.79,1,1,2,4,Cannot Lose,0,0.0
13707,806.41,16.800208333333334,48,2011-01-28 13:27:00,2011-03-17 18:03:00,2,United Kingdom,2,267,2,806.41,1,2,3,6,At Risk,48,24.0
13708,285.33,5.823061224489796,49,2011-03-13 13:46:00,2011-03-13 13:46:00,1,United Kingdom,1,271,1,285.33,1,1,1,3,Cannot Lose,0,0.0
13709,6307.650000000001,18.828805970149254,335,2011-01-28 14:57:00,2011-12-06 10:28:00,13,United Kingdom,13,4,13,6307.650000000001,4,4,4,12,Champians,311,23.923076923076923
13710,180.48,22.56,8,2011-11-08 08:16:00,2011-11-08 08:16:00,1,United Kingdom,1,32,1,180.48,3,1,1,5,At Risk,0,0.0
13711,252.06,19.38923076923077,13,2011-05-05 10:29:00,2011-05-05 10:31:00,2,United Kingdom,2,219,2,252.06,1,2,1,4,Cannot Lose,0,0.0
13712,228.84,22.884,10,2011-04-07 12:33:00,2011-04-07 12:33:00,1,United Kingdom,1,247,1,228.84,1,1,1,3,Cannot Lose,0,0.0
13715,1077.39,10.359519230769232,104,2010-12-02 08:52:00,2011-03-03 19:21:00,5,United Kingdom,5,281,5,1077.39,1,4,3,8,Potential Loyalists,91,18.2
13716,138.28,6.584761904761905,21,2011-03-15 13:49:00,2011-03-15 13:49:00,1,United Kingdom,1,269,1,138.28,1,1,1,3,Cannot Lose,0,0.0
13717,1445.01,14.166764705882352,102,2011-02-14 13:21:00,2011-11-07 14:13:00,6,United Kingdom,6,32,6,1445.01,3,4,3,10,Loyal Customers,266,44.333333333333336
13718,306.55,25.545833333333334,12,2011-02-17 11:58:00,2011-04-07 13:24:00,2,United Kingdom,2,246,2,306.55,1,2,2,5,At Risk,49,24.5
13719,1041.68,17.361333333333334,60,2011-04-19 13:56:00,2011-11-24 15:26:00,5,United Kingdom,5,15,5,1041.68,4,4,3,11,Champians,219,43.8
13720,799.9,18.60232558139535,43,2011-03-30 09:17:00,2011-08-15 12:46:00,4,United Kingdom,4,117,4,799.9,2,3,3,8,Potential Loyalists,138,34.5
13721,524.14,18.719285714285714,28,2011-11-03 14:05:00,2011-11-03 14:05:00,1,United Kingdom,1,36,1,524.14,3,1,2,6,At Risk,0,0.0
13722,2375.41,27.945999999999998,85,2011-03-02 11:43:00,2011-07-31 12:44:00,3,United Kingdom,3,132,3,2375.41,2,3,4,9,Loyal Customers,151,50.333333333333336
13723,199.85000000000002,33.30833333333334,6,2011-05-06 17:04:00,2011-05-06 17:04:00,1,United Kingdom,1,217,1,199.85000000000002,1,1,1,3,Cannot Lose,0,0.0
13725,1980.56,19.043846153846154,104,2011-02-04 12:18:00,2011-10-21 10:03:00,8,United Kingdom,8,50,8,1980.56,3,4,4,11,Champians,258,32.25
13726,1079.6599999999999,25.70619047619047,42,2011-08-31 11:06:00,2011-11-01 10:49:00,2,United Kingdom,2,39,2,1079.6599999999999,3,2,3,8,Potential Loyalists,61,30.5
13727,333.48,16.674,20,2011-11-06 12:16:00,2011-11-11 09:46:00,2,United Kingdom,2,29,2,333.48,3,2,2,7,Potential Loyalists,4,2.0
13728,1016.14,16.12920634920635,63,2011-02-02 12:09:00,2011-11-03 10:49:00,6,United Kingdom,6,37,6,1016.14,3,4,3,10,Loyal Customers,273,45.5
13730,752.6,17.50232558139535,43,2011-07-01 12:47:00,2011-07-27 08:35:00,2,United Kingdom,2,136,2,752.6,2,2,3,7,Potential Loyalists,25,12.5
13731,610.59,16.068157894736842,38,2011-04-07 10:10:00,2011-05-04 14:33:00,2,United Kingdom,2,219,2,610.59,1,2,2,5,At Risk,27,13.5
13732,491.86,14.904848484848486,33,2011-11-11 15:49:00,2011-11-11 15:49:00,1,United Kingdom,1,28,1,491.86,3,1,2,6,At Risk,0,0.0
13735,2883.54,14.787384615384616,195,2011-04-19 13:49:00,2011-11-15 11:14:00,4,United Kingdom,4,25,4,2883.54,3,3,4,10,Loyal Customers,209,52.25
13736,729.8,3.8410526315789473,190,2011-03-24 13:04:00,2011-12-04 15:19:00,2,United Kingdom,2,5,2,729.8,4,2,3,9,Loyal Customers,255,127.5
13737,339.59999999999997,11.319999999999999,30,2011-05-23 16:32:00,2011-05-23 16:32:00,1,United Kingdom,1,200,1,339.59999999999997,1,1,2,4,Cannot Lose,0,0.0
13739,216.9,72.3,3,2011-11-21 13:35:00,2011-11-21 13:35:00,1,United Kingdom,1,18,1,216.9,4,1,1,6,At Risk,0,0.0
13740,350.75,15.25,23,2011-04-13 10:32:00,2011-04-13 10:32:00,1,United Kingdom,1,241,1,350.75,1,1,2,4,Cannot Lose,0,0.0
13741,668.4300000000001,19.65970588235294,34,2011-05-06 13:43:00,2011-09-29 09:19:00,3,United Kingdom,3,72,3,668.4300000000001,2,3,2,7,Potential Loyalists,145,48.333333333333336
13742,3107.87,9.92929712460064,313,2011-01-23 14:59:00,2011-11-23 11:07:00,12,United Kingdom,12,17,12,3107.87,4,4,4,12,Champians,303,25.25
13743,1341.6,32.72195121951219,41,2011-03-25 14:46:00,2011-12-07 10:09:00,7,United Kingdom,7,3,7,1341.6,4,4,3,11,Champians,256,36.57142857142857
13744,1080.52,17.15111111111111,63,2011-02-20 14:08:00,2011-09-05 15:19:00,2,United Kingdom,2,95,2,1080.52,2,2,3,7,Potential Loyalists,197,98.5
13745,300.04,12.001600000000002,25,2011-06-30 16:43:00,2011-06-30 16:43:00,1,United Kingdom,1,162,1,300.04,1,1,1,3,Cannot Lose,0,0.0
13747,79.6,79.6,1,2010-12-01 10:37:00,2010-12-01 10:37:00,1,United Kingdom,1,374,1,79.6,1,1,1,3,Cannot Lose,0,0.0
13748,948.25,33.86607142857143,28,2010-12-01 09:00:00,2011-09-05 09:45:00,4,United Kingdom,5,96,5,948.25,2,4,3,9,Loyal Customers,278,55.6
13750,1647.26,68.63583333333334,24,2011-01-07 11:49:00,2011-10-17 12:16:00,5,United Kingdom,5,54,5,1647.26,2,4,3,9,Loyal Customers,283,56.6
13751,296.25,32.916666666666664,9,2011-02-24 15:56:00,2011-02-24 15:56:00,1,United Kingdom,1,288,1,296.25,1,1,1,3,Cannot Lose,0,0.0
13752,1175.38,15.671733333333334,75,2011-04-07 12:04:00,2011-08-07 14:16:00,6,United Kingdom,6,124,6,1175.38,2,4,3,9,Loyal Customers,122,20.333333333333332
13753,741.26,21.178857142857144,35,2011-02-25 12:48:00,2011-02-25 12:48:00,1,United Kingdom,1,288,1,741.26,1,1,3,5,At Risk,0,0.0
13754,282.59999999999997,23.549999999999997,12,2011-01-26 14:58:00,2011-07-11 11:51:00,2,United Kingdom,2,152,2,282.59999999999997,1,2,1,4,Cannot Lose,165,82.5
13755,2108.06,6.567165109034268,321,2011-10-07 15:45:00,2011-12-06 12:26:00,9,United Kingdom,9,4,9,2108.06,4,4,4,12,Champians,59,6.555555555555555
13756,5189.52,36.54591549295775,142,2010-12-07 11:41:00,2011-12-07 16:44:00,14,United Kingdom,14,2,14,5189.52,4,4,4,12,Champians,365,26.071428571428573
13758,3190.55,27.26965811965812,117,2010-12-01 12:08:00,2011-11-28 11:11:00,7,United Kingdom,7,12,7,3190.55,4,4,4,12,Champians,361,51.57142857142857
13759,659.4100000000001,26.376400000000004,25,2011-09-29 15:40:00,2011-11-06 14:47:00,2,United Kingdom,2,33,2,659.4100000000001,3,2,2,7,Potential Loyalists,37,18.5
13760,286.79,5.03140350877193,57,2011-03-28 12:52:00,2011-10-16 16:13:00,2,United Kingdom,2,54,2,286.79,2,2,1,5,At Risk,202,101.0
13761,1070.65,15.295000000000002,70,2011-06-13 08:43:00,2011-10-20 14:01:00,2,United Kingdom,2,50,2,1070.65,3,2,3,8,Potential Loyalists,129,64.5
13762,306.72,43.81714285714286,7,2011-05-05 09:15:00,2011-05-05 09:15:00,1,United Kingdom,1,219,1,306.72,1,1,2,4,Cannot Lose,0,0.0
13763,1714.96,114.33066666666667,15,2011-10-07 15:13:00,2011-10-07 15:13:00,1,United Kingdom,1,63,1,1714.96,2,1,4,7,Potential Loyalists,0,0.0
13764,1519.42,7.340193236714976,207,2011-01-06 14:53:00,2011-09-30 12:03:00,3,United Kingdom,3,71,3,1519.42,2,3,3,8,Potential Loyalists,266,88.66666666666667
13767,17220.36,46.79445652173913,368,2010-12-01 10:47:00,2011-12-07 15:00:00,36,United Kingdom,37,2,37,17220.36,4,4,4,12,Champians,371,10.027027027027026
13769,2796.51,20.71488888888889,135,2010-12-07 13:28:00,2011-12-07 15:08:00,10,United Kingdom,10,2,10,2796.51,4,4,4,12,Champians,365,36.5
13771,2634.45,22.138235294117646,119,2011-04-06 15:47:00,2011-10-06 14:18:00,4,United Kingdom,4,64,4,2634.45,2,3,4,9,Loyal Customers,182,45.5
13772,1122.63,6.489190751445087,173,2011-04-14 12:31:00,2011-11-06 11:43:00,3,United Kingdom,3,34,3,1122.63,3,3,3,9,Loyal Customers,205,68.33333333333333
